Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Name
XM_038065850.1,1191.835381,-0.669362352,0.122151528,-5.479770616,4.25877606414895e-08,1.25477786384532e-07,nan
XM_038065851.1,180.6606597,0.22428772,0.211489021,1.060517084,0.288909422,0.360181263,nan
XM_038065852.1,24.75709383,-2.299755418,0.781144095,-2.944086029,0.003239099,0.005579445,nan
XM_038065853.1,869.6010104,0.115511566,0.138958472,0.831266814,0.405822917,0.484333081,nan
XM_038065854.1,869.6010104,0.115511566,0.138958472,0.831266814,0.405822917,0.484333081,nan
XM_038065855.1,858.515097,0.10861626,0.13906205,0.781063271,0.434765283,0.514307757,nan
XM_038065856.1,77.30416732,-0.461366831,0.3303351,-1.396663056,0.162514919,0.214362468,nan
XM_038065857.1,77.30416732,-0.461366831,0.3303351,-1.396663056,0.162514919,0.214362468,nan
XM_038065858.1,11.19679153,-4.734635711,0.837680593,-5.652077594,1.58519996170153e-08,4.88162993088905e-08,nan
XM_038065859.1,786.3251962,-2.166050038,0.258092169,-8.392544609,4.75731405923813e-17,3.30259375108724e-16,nan
XM_038065860.1,63.07925801,1.80758995,0.627036535,2.882750605,0.003942194,0.006715299,nan
XM_038065861.1,60.60338429,1.778175267,0.625186305,2.844232595,0.004451854,0.007524587,nan
XM_038065862.1,137.5419669,1.501217315,0.254058353,5.908946888,3.44301677884038e-09,1.13214492904222e-08,nan
XM_038065863.1,21.3214639,0.543558776,0.571248069,0.951528426,0.341336195,0.416940061,nan
XM_038065864.1,11.23372605,0.151101559,0.445093631,0.339482636,0.734246176,0.797541023,nan
XM_038065865.1,2818.428696,0.836933677,0.076943837,10.87720227,1.48036977395376e-27,2.06999289142505e-26,nan
XM_038065866.1,701.0694828,0.635001558,0.125808738,5.047356561,4.47964856015647e-07,1.19541538445924e-06,nan
XM_038065867.1,3482.387744,0.146009344,0.114531561,1.274839375,0.202366101,0.261075091,nan
XM_038065868.1,3482.387744,0.146009344,0.114531561,1.274839375,0.202366101,0.261075091,nan
XM_038065869.1,459.8182897,-1.878221688,0.253860941,-7.39862415,1.37602708811591e-13,6.94964317439401e-13,nan
XM_038065870.1,3482.387744,0.146009344,0.114531561,1.274839375,0.202366101,0.261075091,nan
XM_038065871.1,3482.387744,0.146009344,0.114531561,1.274839375,0.202366101,0.261075091,nan
XM_038065872.1,3482.387744,0.146009344,0.114531561,1.274839375,0.202366101,0.261075091,nan
XM_038065873.1,3482.387744,0.146009344,0.114531561,1.274839375,0.202366101,0.261075091,nan
XM_038065874.1,3482.387744,0.146009344,0.114531561,1.274839375,0.202366101,0.261075091,nan
XM_038065875.1,82.99643338,0.720301654,0.197209072,3.652477276,0.000259723,0.000512116,nan
XM_038065876.1,82.99643338,0.720301654,0.197209072,3.652477276,0.000259723,0.000512116,nan
XM_038065877.1,1.145593083,1.32222131,1.684487311,0.784939905,0.432488804,0.511984147,nan
XM_038065878.1,1.145593083,1.32222131,1.684487311,0.784939905,0.432488804,0.511984147,nan
XM_038065879.1,459.8182897,-1.878221688,0.253860941,-7.39862415,1.37602708811591e-13,6.94964317439401e-13,nan
XM_038065880.1,163.0705988,-0.378965908,0.241579193,-1.568702601,0.116717252,0.158229385,nan
XM_038065881.1,163.0705988,-0.378965908,0.241579193,-1.568702601,0.116717252,0.158229385,nan
XM_038065882.1,7.316748189,-4.196308196,0.857565289,-4.893281303,9.91685018900533e-07,2.55542008641986e-06,nan
XM_038065883.1,7.316748189,-4.196308196,0.857565289,-4.893281303,9.91685018900533e-07,2.55542008641986e-06,nan
XM_038065884.1,7.316748189,-4.196308196,0.857565289,-4.893281303,9.91685018900533e-07,2.55542008641986e-06,nan
XM_038065885.1,7.205064345,-4.627015121,0.844077749,-5.481740425,4.21161868300601e-08,1.24103238441615e-07,nan
XM_038065886.1,7.205064345,-4.627015121,0.844077749,-5.481740425,4.21161868300601e-08,1.24103238441615e-07,nan
XM_038065887.1,4295.094782,0.785790861,0.089701756,8.760038724,1.95183311186291e-18,1.51013800627179e-17,nan
XM_038065888.1,459.8182897,-1.878221688,0.253860941,-7.39862415,1.37602708811591e-13,6.94964317439401e-13,nan
XM_038065889.1,4210.028133,0.768854358,0.090837535,8.464060152,2.58226529146169e-17,1.83777190708309e-16,nan
XM_038065890.1,4052.542529,0.867565393,0.0946106,9.169854015,4.73660051007326e-20,4.19371584397991e-19,nan
XM_038065891.1,1590.411973,0.285225667,0.089139901,3.199753012,0.001375454,0.002488281,nan
XM_038065892.1,2390.37013,1.458040386,0.135359682,10.77160026,4.68781529584192e-27,6.41276446143091e-26,nan
XM_038065893.1,4771.661031,1.94659338,0.150896617,12.90017909,4.49052379741793e-38,9.87915235431944e-37,nan
XM_038065894.1,4771.661031,1.94659338,0.150896617,12.90017909,4.49052379741793e-38,9.87915235431944e-37,nan
XM_038065895.1,4771.661031,1.94659338,0.150896617,12.90017909,4.49052379741793e-38,9.87915235431944e-37,nan
XM_038065896.1,4739.547525,1.941053278,0.149791571,12.9583612,2.10700892550698e-38,4.69420213150089e-37,nan
XM_038065897.1,4739.547525,1.941053278,0.149791571,12.9583612,2.10700892550698e-38,4.69420213150089e-37,nan
XM_038065898.1,459.8182897,-1.878221688,0.253860941,-7.39862415,1.37602708811591e-13,6.94964317439401e-13,nan
XM_038065899.1,1586.310178,2.203101551,0.182138245,12.09576578,1.11200475837586e-33,2.04568953156414e-32,nan
XM_038065900.1,4739.547525,1.941053278,0.149791571,12.9583612,2.10700892550698e-38,4.69420213150089e-37,nan
XM_038065901.1,1307.905881,2.491368148,0.200072213,12.45234466,1.35796324201604e-35,2.6905548143746e-34,nan
XM_038065902.1,0.36946661,-1.759083684,3.639722587,-0.483301582,0.628881617,0.703249477,nan
XM_038065903.1,304.1025144,0.606084628,0.337301811,1.796861468,0.072357615,0.101732474,nan
XM_038065904.1,308.6258676,-0.916878909,0.247593192,-3.703166888,0.000212925,0.000424675,nan
XM_038065905.1,64.18824573,1.259389088,0.257640592,4.888162523,1.0178149103298e-06,2.61863760820835e-06,nan
XM_038065906.1,269.23404,-1.167629812,0.259890011,-4.492784501,7.02979116673051e-06,1.6489103903958e-05,nan
XM_038065907.1,306.8522286,-0.92207916,0.249797409,-3.691307941,0.000223104,0.000443754,nan
XM_038065908.1,290.2518416,-1.286110797,0.21581696,-5.959266581,2.5337248487307e-09,8.41700383297951e-09,nan
XM_038065909.1,122.4611221,-1.683039125,0.419425874,-4.01272127,6.00227717659672e-05,0.000127357,nan
XM_038065910.1,122.4611221,-1.683039125,0.419425874,-4.01272127,6.00227717659672e-05,0.000127357,nan
XM_038065911.1,105.4237852,-2.738840033,0.361049291,-7.585778738,3.30496000017701e-14,1.77468144385971e-13,nan
XM_038065912.1,105.4237852,-2.738840033,0.361049291,-7.585778738,3.30496000017701e-14,1.77468144385971e-13,nan
XM_038065913.1,455.6501713,-2.227271347,0.373164688,-5.968601577,2.39295652544622e-09,7.96551071861893e-09,nan
XM_038065914.1,455.6501713,-2.227271347,0.373164688,-5.968601577,2.39295652544622e-09,7.96551071861893e-09,nan
XM_038065915.1,218.9358421,-0.732112317,0.249968217,-2.928821616,0.003402496,0.005838412,nan
XM_038065916.1,219.3142467,0.045324463,0.170534026,0.265779587,0.790408965,0.847485365,nan
XM_038065917.1,129.590245,-1.640319602,0.271478926,-6.042161824,1.52062834333419e-09,5.15525495970334e-09,nan
XM_038065918.1,26.53150715,-0.845406519,0.431505524,-1.959202079,0.050089126,0.072359458,nan
XM_038065919.1,5698.950776,0.680083351,0.122442073,5.554327296,2.78682888127527e-08,8.37137801219426e-08,nan
XM_038065920.1,6344.321287,0.621572784,0.114284292,5.438829571,5.36317270616886e-08,1.56331590283159e-07,nan
XM_038065921.1,5698.950776,0.680083351,0.122442073,5.554327296,2.78682888127527e-08,8.37137801219426e-08,nan
XM_038065922.1,6344.321287,0.621572784,0.114284292,5.438829571,5.36317270616886e-08,1.56331590283159e-07,nan
XM_038065923.1,290.2518416,-1.286110797,0.21581696,-5.959266581,2.5337248487307e-09,8.41700383297951e-09,nan
XM_038065924.1,5698.950776,0.680083351,0.122442073,5.554327296,2.78682888127527e-08,8.37137801219426e-08,nan
XM_038065925.1,5698.950776,0.680083351,0.122442073,5.554327296,2.78682888127527e-08,8.37137801219426e-08,nan
XM_038065926.1,6344.321287,0.621572784,0.114284292,5.438829571,5.36317270616886e-08,1.56331590283159e-07,nan
XM_038065927.1,1075.180349,1.10716082,0.191152292,5.792035275,6.95385322393424e-09,2.22270271469638e-08,nan
XM_038065928.1,1943.957465,1.436873491,0.157393918,9.129155105,6.90359532491054e-20,5.99790994742139e-19,nan
XM_038065929.1,5.098692069,-5.561963854,0.894549627,-6.217613519,5.0477296465187e-10,1.78999363301289e-09,nan
XM_038065930.1,19.40036376,0.832716485,0.453519505,1.836120553,0.066339829,0.093767895,nan
XM_038065931.1,284.3023045,-1.325756005,0.228229587,-5.808870004,6.28958997586503e-09,2.01877534968519e-08,nan
XM_038065932.1,3223.360984,0.107213461,0.054536906,1.965888225,0.049311524,0.071370262,nan
XM_038065933.1,2960.558983,0.136663432,0.069164952,1.975905818,0.048165445,0.069830668,nan
XM_038065934.1,2960.558983,0.136663432,0.069164952,1.975905818,0.048165445,0.069830668,nan
XM_038065935.1,2960.558983,0.136663432,0.069164952,1.975905818,0.048165445,0.069830668,nan
XM_038065936.1,2960.558983,0.136663432,0.069164952,1.975905818,0.048165445,0.069830668,nan
XM_038065937.1,2960.558983,0.136663432,0.069164952,1.975905818,0.048165445,0.069830668,nan
XM_038065938.1,2960.558983,0.136663432,0.069164952,1.975905818,0.048165445,0.069830668,nan
XM_038065939.1,2960.558983,0.136663432,0.069164952,1.975905818,0.048165445,0.069830668,nan
XM_038065940.1,2960.558983,0.136663432,0.069164952,1.975905818,0.048165445,0.069830668,nan
XM_038065941.1,2960.558983,0.136663432,0.069164952,1.975905818,0.048165445,0.069830668,nan
XM_038065942.1,2960.558983,0.136663432,0.069164952,1.975905818,0.048165445,0.069830668,nan
XM_038065943.1,2960.558983,0.136663432,0.069164952,1.975905818,0.048165445,0.069830668,nan
XM_038065944.1,2960.558983,0.136663432,0.069164952,1.975905818,0.048165445,0.069830668,nan
XM_038065945.1,2960.558983,0.136663432,0.069164952,1.975905818,0.048165445,0.069830668,nan
XM_038065946.1,2960.558983,0.136663432,0.069164952,1.975905818,0.048165445,0.069830668,nan
XM_038065947.1,10.93757268,-0.6048522,0.722809286,-0.836807456,0.402700806,0.48108644,nan
XM_038065948.1,9.607674052,-0.610423249,1.019243062,-0.598898606,0.549240501,0.62666973,nan
XM_038065949.1,1039.112824,-2.412269445,0.238369911,-10.11985716,4.51073441328272e-24,5.20384726215299e-23,nan
XM_038065950.1,489.903868,-2.284642107,0.213215302,-10.71518827,8.63813265154857e-27,1.16227303445016e-25,nan
XM_038065951.1,374.913577,-2.119242633,0.194877547,-10.87473986,1.52089006450605e-27,2.1254438651472e-26,nan
XM_038065952.1,343.7254592,-2.277137031,0.207073901,-10.99673602,3.96214770878509e-28,5.65600609664991e-27,nan
XM_038065953.1,136.0186627,-2.107981414,0.264740757,-7.962436306,1.68684450293527e-15,1.02519464774391e-14,nan
XM_038065954.1,2999.35123,0.066693293,0.093390097,0.714136665,0.475142676,0.554946069,nan
XM_038065955.1,3.399641999,-0.601229441,1.308553436,-0.45946113,0.645903059,0.718754542,nan
XM_038065956.1,1.847807325,-0.32153473,1.072253046,-0.29986833,0.764277592,0.824432471,nan
XM_038065957.1,204.829116,-1.272262765,0.411276441,-3.093449167,0.001978444,0.003509435,nan
XM_038065958.1,26.97446806,-1.447968818,0.415798245,-3.482383187,0.000496972,0.00094602,nan
XM_038065959.1,2.919036482,-2.631949134,1.030854504,-2.55317227,0.010674668,0.01712682,nan
XM_038065960.1,12.15680647,-3.354102509,0.764535031,-4.387114224,1.14864475111116e-05,2.64359186846917e-05,nan
XM_038065961.1,2999.35123,0.066693293,0.093390097,0.714136665,0.475142676,0.554946069,nan
XM_038065962.1,0.036955003,0,3.662339012,0,1,1,nan
XM_038065963.1,3784.725454,-0.023384519,0.10374416,-0.225405643,0.821663722,0.872722758,nan
XM_038065964.1,3784.725454,-0.023384519,0.10374416,-0.225405643,0.821663722,0.872722758,nan
XM_038065965.1,3625.239867,-0.018708859,0.106700475,-0.175339978,0.860812501,0.902429542,nan
XM_038065966.1,4838.961556,0.489968252,0.07371504,6.646788152,2.99557694878231e-11,1.19260619346471e-10,nan
XM_038065967.1,2999.35123,0.066693293,0.093390097,0.714136665,0.475142676,0.554946069,nan
XM_038065968.1,355.4810777,-0.062070442,0.120269924,-0.5160928,0.605789596,0.681953449,nan
XM_038065969.1,2000.502204,0.306648066,0.108264135,2.83240673,0.004619904,0.007793633,nan
XM_038065970.1,2575.48209,0.117145281,0.082801223,1.414777184,0.157133836,0.207754869,nan
XM_038065971.1,1179.818576,-0.019222822,0.153737796,-0.125036409,0.900494726,0.935170085,nan
XM_038065972.1,1179.818576,-0.019222822,0.153737796,-0.125036409,0.900494726,0.935170085,nan
XM_038065973.1,709.4871207,0.283943194,0.20364503,1.394304563,0.163225654,0.215126898,nan
XM_038065974.1,709.4871207,0.283943194,0.20364503,1.394304563,0.163225654,0.215126898,nan
XM_038065975.1,2869.463263,0.067187078,0.097826053,0.68680148,0.492207837,0.572160497,nan
XM_038065976.1,3253.338197,-0.626142098,0.097760991,-6.4048256,1.50541360171226e-10,5.6135768568397e-10,nan
XM_038065977.1,3253.338197,-0.626142098,0.097760991,-6.4048256,1.50541360171226e-10,5.6135768568397e-10,nan
XM_038065978.1,3253.338197,-0.626142098,0.097760991,-6.4048256,1.50541360171226e-10,5.6135768568397e-10,nan
XM_038065979.1,3253.338197,-0.626142098,0.097760991,-6.4048256,1.50541360171226e-10,5.6135768568397e-10,nan
XM_038065980.1,3253.338197,-0.626142098,0.097760991,-6.4048256,1.50541360171226e-10,5.6135768568397e-10,nan
XM_038065981.1,33918.96205,0.415580337,0.067068647,6.196342946,5.77901377729268e-10,2.03844289210226e-09,nan
XM_038065982.1,532.4238758,1.063833715,0.134527215,7.907944243,2.61673955803176e-15,1.55500119267746e-14,nan
XM_038065983.1,304.1394615,0.606084628,0.337037302,1.79827166,0.072133968,0.10145283,nan
XM_038065984.1,2869.463263,0.067187078,0.097826053,0.68680148,0.492207837,0.572160497,nan
XM_038065985.1,29903.20731,0.876212088,0.116667896,7.510310169,5.8987434596793e-14,3.08102557091255e-13,nan
XM_038065986.1,899.5277312,-0.399235462,0.124065392,-3.217943831,0.001291131,0.002342455,nan
XM_038065987.1,84.53902324,-3.783708735,0.745813967,-5.073260766,3.91056026309808e-07,1.05211266934107e-06,nan
XM_038065988.1,2267.719664,0.457854848,0.100944753,4.535697322,5.74134703598009e-06,1.36702973569183e-05,nan
XM_038065989.1,2267.719664,0.457854848,0.100944753,4.535697322,5.74134703598009e-06,1.36702973569183e-05,nan
XM_038065990.1,2267.719664,0.457854848,0.100944753,4.535697322,5.74134703598009e-06,1.36702973569183e-05,nan
XM_038065991.1,552.9121361,-0.342023611,0.115610904,-2.958402698,0.003092379,0.005339802,nan
XM_038065992.1,2869.463263,0.067187078,0.097826053,0.68680148,0.492207837,0.572160497,nan
XM_038065993.1,170.0156443,-1.054094053,0.232177012,-4.540044874,5.62422571226429e-06,1.34070028706002e-05,nan
XM_038065994.1,280.5033908,-0.690985211,0.17806511,-3.880519938,0.000104233,0.000215584,nan
XM_038065995.1,345.8398779,0.271095212,0.129886805,2.087165143,0.036873209,0.054598366,nan
XM_038065996.1,950.0894065,-0.017962749,0.110943228,-0.16190938,0.871377216,0.911512526,nan
XM_038065997.1,253.0160105,0.533777381,0.122021842,4.374441244,1.21743907140772e-05,2.79486012696886e-05,nan
XM_038065998.1,224.4049726,-1.664651883,0.237703522,-7.003059391,2.50432606589848e-12,1.11891741901615e-11,nan
XM_038065999.1,224.4049726,-1.664651883,0.237703522,-7.003059391,2.50432606589848e-12,1.11891741901615e-11,nan
XM_038066000.1,2869.463263,0.067187078,0.097826053,0.68680148,0.492207837,0.572160497,nan
XM_038066001.1,238.261305,-1.650217233,0.224155989,-7.361914525,1.81291047891407e-13,9.07968766837109e-13,nan
XM_038066002.1,1268.387949,-0.671794348,0.123940397,-5.420301713,5.94985334902779e-08,1.72553464181921e-07,nan
XM_038066003.1,580.310354,0.244150362,0.180989581,1.348974678,0.1773451,0.232020217,nan
XM_038066004.1,85.47177209,0.232637748,0.259583349,0.89619673,0.370147702,0.447774586,nan
XM_038066005.1,74.41541617,-3.531034629,0.339226985,-10.40906173,2.2543249635225e-25,2.82750519137172e-24,nan
XM_038066006.1,11.30716108,-5.009802996,0.96194396,-5.207998806,1.90888153558983e-07,5.29859499485019e-07,nan
XM_038066007.1,2999.35123,0.066693293,0.093390097,0.714136665,0.475142676,0.554946069,nan
XM_038066008.1,2999.35123,0.066693293,0.093390097,0.714136665,0.475142676,0.554946069,nan
XM_038066009.1,698.0068069,0.792961611,0.127193246,6.234305932,4.53785492193551e-10,1.61500621704422e-09,nan
XM_038066010.1,679.3092485,0.860801285,0.132238124,6.509478949,7.54119219777907e-11,2.89545993282195e-10,nan
XM_038066011.1,6341.747208,0.582851076,0.152262399,3.82793834,0.000129221,0.00026453,nan
XM_038066012.1,6341.747208,0.582851076,0.152262399,3.82793834,0.000129221,0.00026453,nan
XM_038066013.1,14329.14449,0.524062635,0.134155549,3.906380604,9.36889030429112e-05,0.000194807,nan
XM_038066014.1,14215.99577,0.525643916,0.134026189,3.92194929,8.7835480568936e-05,0.000183271,nan
XM_038066015.1,14215.99577,0.525643916,0.134026189,3.92194929,8.7835480568936e-05,0.000183271,nan
XM_038066016.1,14329.14449,0.524062635,0.134155549,3.906380604,9.36889030429112e-05,0.000194807,nan
XM_038066017.1,1553.430541,0.5534413,0.157794911,3.507345683,0.000452601,0.000866654,nan
XM_038066018.1,62023.23317,10.97295848,0.2543743,43.13705624,0,0,ORco2
XM_038066019.1,61553.6762,11.46112418,0.251249066,45.61658428,0,0,ORco
XM_038066020.1,996.7997196,-3.129332407,0.33102581,-9.453439308,3.27876508922747e-21,3.16252965233878e-20,nan
XM_038066021.1,2063.050732,-1.175067506,0.277421536,-4.235675146,2.27866008615917e-05,5.06423813853536e-05,nan
XM_038066022.1,2806.691533,0.444968442,0.091385585,4.869131604,1.12089741102154e-06,2.86615996688697e-06,nan
XM_038066023.1,2806.691533,0.444968442,0.091385585,4.869131604,1.12089741102154e-06,2.86615996688697e-06,nan
XM_038066024.1,66565.48654,1.010859829,0.102622724,9.850253364,6.83714018244039e-23,7.25480154992682e-22,nan
XM_038066025.1,66501.7782,1.010232318,0.102693686,9.83733619,7.77419553650896e-23,8.23134366835878e-22,nan
XM_038066026.1,249.2789918,-0.163626492,0.156115733,-1.048110196,0.294587839,0.366258024,nan
XM_038066027.1,209.9621553,-0.155476373,0.141565734,-1.098262756,0.27208977,0.341288183,nan
XM_038066028.1,411.2069728,0.171257485,0.133264324,1.28509627,0.198758645,0.256973698,nan
XM_038066029.1,410.7266451,0.174413625,0.13426873,1.298989158,0.19394765,0.251560217,nan
XM_038066030.1,2981.827458,0.600200975,0.103310366,5.809687829,6.25894383024764e-09,2.00972561943565e-08,nan
XM_038066031.1,2998.529755,0.594983125,0.103499037,5.748682706,8.99414208630724e-09,2.84673682608175e-08,nan
XM_038066032.1,2995.093365,0.595722706,0.103442734,5.758961354,8.46330743884979e-09,2.68459517366455e-08,nan
XM_038066033.1,2981.827458,0.600200975,0.103310366,5.809687829,6.25894383024764e-09,2.00972561943565e-08,nan
XM_038066034.1,139.4942939,0.185845447,0.199434715,0.931861071,0.351408329,0.42786195,nan
XM_038066035.1,2981.827458,0.600200975,0.103310366,5.809687829,6.25894383024764e-09,2.00972561943565e-08,nan
XM_038066036.1,2056.476735,0.184231056,0.080554351,2.287040399,0.022193465,0.034072185,nan
XM_038066037.1,533.1175491,0.733116795,0.092024175,7.966567401,1.63142524939334e-15,9.93969171020027e-15,nan
XM_038066038.1,304.1025144,0.606084628,0.337301811,1.796861468,0.072357615,0.101732474,nan
XM_038066039.1,1001.454507,0.500313342,0.141491592,3.535993448,0.000406245,0.000783625,nan
XM_038066040.1,328.3967159,-0.001570638,0.146993008,-0.010685122,0.991474668,1,nan
XM_038066041.1,4821.425507,0.845309219,0.090743593,9.315359763,1.21539937605593e-20,1.1125404932442e-19,nan
XM_038066042.1,4821.425507,0.845309219,0.090743593,9.315359763,1.21539937605593e-20,1.1125404932442e-19,nan
XM_038066043.1,5630.526342,0.038566868,0.077739369,0.496104725,0.619820526,0.694696088,nan
XM_038066044.1,5630.378535,0.038657108,0.077762287,0.497118962,0.619105164,0.693989181,nan
XM_038066045.1,1733.970229,0.486179714,0.072584173,6.698150522,2.11073796784594e-11,8.56694901932985e-11,nan
XM_038066046.1,1733.970229,0.486179714,0.072584173,6.698150522,2.11073796784594e-11,8.56694901932985e-11,nan
XM_038066047.1,784.0312314,0.801216214,0.096960761,8.26330371,1.41695116159476e-16,9.46275611473928e-16,nan
XM_038066048.1,1733.970229,0.486179714,0.072584173,6.698150522,2.11073796784594e-11,8.56694901932985e-11,nan
XM_038066049.1,2780.821612,0.325642932,0.124790099,2.609525391,0.009066792,0.014695079,nan
XM_038066050.1,5044.047247,0.299187333,0.079333104,3.771279819,0.000162412,0.000327972,nan
XM_038066051.1,2211.243914,0.256611467,0.082400669,3.114191554,0.001844497,0.003284982,nan
XM_038066052.1,2211.243914,0.256611467,0.082400669,3.114191554,0.001844497,0.003284982,nan
XM_038066053.1,2007.722625,0.251709122,0.153246965,1.642506411,0.100485099,0.137827988,nan
XM_038066054.1,89.68201891,-2.556967217,0.284219785,-8.996443425,2.33148108305124e-19,1.9491879238181e-18,nan
XM_038066055.1,89.68201891,-2.556967217,0.284219785,-8.996443425,2.33148108305124e-19,1.9491879238181e-18,nan
XM_038066056.1,89.68201891,-2.556967217,0.284219785,-8.996443425,2.33148108305124e-19,1.9491879238181e-18,nan
XM_038066057.1,89.68201891,-2.556967217,0.284219785,-8.996443425,2.33148108305124e-19,1.9491879238181e-18,nan
XM_038066058.1,100.8788662,-2.092545966,0.249723231,-8.379460554,5.31708312103969e-17,3.67873351462988e-16,nan
XM_038066059.1,2101.868602,0.665101566,0.06400099,10.39205128,2.69493825600692e-25,3.35788760611683e-24,nan
XM_038066060.1,225.6006466,1.412136227,0.208692166,6.766599116,1.31844729217578e-11,5.46763270921522e-11,nan
XM_038066061.1,225.6006466,1.412136227,0.208692166,6.766599116,1.31844729217578e-11,5.46763270921522e-11,nan
XM_038066062.1,225.5267875,1.414949905,0.209855082,6.742509592,1.55673961892368e-11,6.41366292580351e-11,nan
XM_038066063.1,225.6006466,1.412136227,0.208692166,6.766599116,1.31844729217578e-11,5.46763270921522e-11,nan
XM_038066064.1,307.1340862,-1.682228298,0.174191789,-9.657334041,4.57617597913535e-22,4.65298157845445e-21,nan
XM_038066065.1,307.1340862,-1.682228298,0.174191789,-9.657334041,4.57617597913535e-22,4.65298157845445e-21,nan
XM_038066066.1,979.0730304,-1.765355527,0.283913496,-6.217934522,5.03741670835864e-10,1.78659410755284e-09,nan
XM_038066067.1,979.0730304,-1.765355527,0.283913496,-6.217934522,5.03741670835864e-10,1.78659410755284e-09,nan
XM_038066068.1,29.15585745,0.955024399,0.224968473,4.245147717,2.18449463143686e-05,4.86374852492269e-05,nan
XM_038066069.1,29.15585745,0.955024399,0.224968473,4.245147717,2.18449463143686e-05,4.86374852492269e-05,nan
XM_038066070.1,188.9418044,1.401507636,0.217924543,6.431160147,1.26633651834248e-10,4.7574175966323e-10,nan
XM_038066071.1,612.1648179,0.93234074,0.15089964,6.178548462,6.46936310414254e-10,2.26602755496283e-09,nan
XM_038066072.1,6247.881907,0.052120897,0.080762447,0.645360547,0.518693564,0.598254954,nan
XM_038066073.1,6247.881907,0.052120897,0.080762447,0.645360547,0.518693564,0.598254954,nan
XM_038066074.1,635.5664792,-2.072575941,0.377423216,-5.491384347,3.98795430051713e-08,1.17922245702716e-07,nan
XM_038066075.1,503.2819073,-1.777443873,0.366810476,-4.845673691,1.26182762369583e-06,3.2141582676494e-06,nan
XM_038066076.1,635.5664792,-2.072575941,0.377423216,-5.491384347,3.98795430051713e-08,1.17922245702716e-07,nan
XM_038066077.1,635.5664792,-2.072575941,0.377423216,-5.491384347,3.98795430051713e-08,1.17922245702716e-07,nan
XM_038066078.1,627.8057678,-2.1716206,0.359413892,-6.042116481,1.52105586765749e-09,5.15599367708152e-09,nan
XM_038066079.1,287.4505225,-0.170466254,0.200784808,-0.84899976,0.395881426,0.47405548,nan
XM_038066080.1,37458.82198,-0.287226259,0.094346318,-3.04438229,0.002331587,0.004101398,nan
XM_038066081.1,37458.89589,-0.287221743,0.094345462,-3.044362032,0.002331744,0.004101398,nan
XM_038066082.1,12326.1475,-1.331719863,0.158761798,-8.388163146,4.93796639472412e-17,3.42124567449675e-16,nan
XM_038066083.1,12326.1475,-1.331719863,0.158761798,-8.388163146,4.93796639472412e-17,3.42124567449675e-16,nan
XM_038066084.1,12326.1475,-1.331719863,0.158761798,-8.388163146,4.93796639472412e-17,3.42124567449675e-16,nan
XM_038066085.1,0.110835105,-0.96151172,3.662339012,-0.262540337,0.792904891,0.847485365,nan
XM_038066086.1,12326.1475,-1.331719863,0.158761798,-8.388163146,4.93796639472412e-17,3.42124567449675e-16,nan
XM_038066087.1,12326.1475,-1.331719863,0.158761798,-8.388163146,4.93796639472412e-17,3.42124567449675e-16,nan
XM_038066088.1,12326.1475,-1.331719863,0.158761798,-8.388163146,4.93796639472412e-17,3.42124567449675e-16,nan
XM_038066089.1,26.64133568,-1.150534194,0.43498094,-2.645022089,0.008168558,0.013324968,nan
XM_038066090.1,12086.50137,-0.231111965,0.09635758,-2.398482452,0.016463165,0.025726658,nan
XM_038066091.1,3909.870253,0.830778104,0.094501688,8.791145621,1.48042532812691e-18,1.15668809944757e-17,nan
XM_038066092.1,3741.813323,0.891470477,0.094803418,9.403357948,5.28489291364979e-21,5.00951909424364e-20,nan
XM_038066093.1,3742.071971,0.891533573,0.094791595,9.405196426,5.19331122713002e-21,4.93184104025058e-20,nan
XM_038066094.1,3742.071971,0.891533573,0.094791595,9.405196426,5.19331122713002e-21,4.93184104025058e-20,nan
XM_038066095.1,3818.892828,0.844615417,0.095693628,8.826245123,1.08248639837285e-18,8.59697625262469e-18,nan
XM_038066096.1,3909.870253,0.830778104,0.094501688,8.791145621,1.48042532812691e-18,1.15668809944757e-17,nan
XM_038066097.1,3970.250389,0.816327006,0.093631536,8.718504933,2.81899270472313e-18,2.15663902225101e-17,nan
XM_038066098.1,3970.250389,0.816327006,0.093631536,8.718504933,2.81899270472313e-18,2.15663902225101e-17,nan
XM_038066099.1,2184.760554,-0.216596971,0.079259052,-2.732772674,0.006280366,0.01041056,nan
XM_038066100.1,2184.760554,-0.216596971,0.079259052,-2.732772674,0.006280366,0.01041056,nan
XM_038066101.1,2184.760554,-0.216596971,0.079259052,-2.732772674,0.006280366,0.01041056,nan
XM_038066102.1,2012.298966,-0.33751802,0.097599718,-3.458186426,0.000543825,0.001030979,nan
XM_038066103.1,63.99961616,-2.039457483,0.54552918,-3.73849385,0.000185126,0.000371885,nan
XM_038066104.1,3072.592737,0.079034937,0.112806195,0.700625854,0.483536539,0.563331978,nan
XM_038066105.1,3038.227754,0.100056757,0.110701563,0.903842313,0.366079022,0.443463338,nan
XM_038066106.1,3034.606384,0.0995092,0.111124549,0.895474502,0.37053349,0.448169989,nan
XM_038066107.1,3092.842527,0.071783089,0.113365529,0.633200322,0.526602835,0.606041706,nan
XM_038066108.1,137.5681268,-2.252160887,0.513799191,-4.383348449,1.16868958541125e-05,2.68746157841951e-05,nan
