Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Name
XM_038064822.1,4125.300537,1.821100144,0.137055976,13.28727281,2.74398248778055e-40,4.42563890291479e-39,nan
XM_038064823.1,916.4754614,2.615693768,0.304205922,8.598431463,8.08129745116495e-18,4.09070986023571e-17,nan
XM_038064824.1,930.4794439,2.616126608,0.302849479,8.63837248,5.70194549418674e-18,2.90904483250398e-17,nan
XM_038064825.1,232.2795949,0.699853267,0.292598984,2.391851322,0.016763632,0.025716852,nan
XM_038064826.1,916.4754614,2.615693768,0.304205922,8.598431463,8.08129745116495e-18,4.09070986023571e-17,nan
XM_038064827.1,3752.551927,2.084684057,0.244960465,8.510287803,1.73502154558234e-17,8.60548294719567e-17,nan
XM_038064828.1,3752.551927,2.084684057,0.244960465,8.510287803,1.73502154558234e-17,8.60548294719567e-17,nan
XM_038064829.1,3841.4593,2.080305357,0.244727843,8.500484991,1.88800216708868e-17,9.33788483847039e-17,nan
XM_038064830.1,4558.377632,1.64193687,0.141569563,11.59809238,4.21366057755589e-31,4.39521609692811e-30,nan
XM_038064831.1,3841.4593,2.080305357,0.244727843,8.500484991,1.88800216708868e-17,9.33788483847039e-17,nan
XM_038064832.1,975.0898616,-0.785531326,0.190045402,-4.133387696,3.57454998121014e-05,7.54610173700495e-05,nan
XM_038064833.1,447.1329835,-1.191671757,0.172370628,-6.913427006,4.73083156447594e-12,1.66632583645783e-11,nan
XM_038064834.1,1982.107214,-0.302887631,0.102688223,-2.949584907,0.003182011,0.005398442,nan
XM_038064835.1,0.443399954,-2.732230791,2.128468278,-1.283660564,0.199260748,0.256557471,nan
XM_038064836.1,0.147813528,1.282248614,3.662388135,0.350112704,0.726254117,0.790360881,nan
XM_038064837.1,77.52208706,2.057866,0.277734486,7.409472369,1.26802891413477e-13,4.95447802574405e-13,nan
XM_038064838.1,2757.135412,-0.400198511,0.106525753,-3.756824034,0.000172083,0.000337983,nan
XM_038064839.1,2492.407758,-0.421820426,0.113348668,-3.721441401,0.000198089,0.000386805,nan
XM_038064840.1,504.4372767,0.911691776,0.260964094,3.493552551,0.000476639,0.000889418,nan
XM_038064841.1,2487.271287,-0.421851276,0.113121652,-3.729182418,0.000192102,0.000375681,nan
XM_038064842.1,2757.135412,-0.400198511,0.106525753,-3.756824034,0.000172083,0.000337983,nan
XM_038064843.1,7.797447787,0.013798137,0.80820783,0.017072511,0.986378769,0.995975705,nan
XM_038064844.1,1350.935028,-0.101985658,0.153654698,-0.663732763,0.506861366,0.584936994,nan
XM_038064845.1,1227.554863,4.087067484,0.276153095,14.80000605,1.46469440256908e-49,3.33570588199899e-48,nan
XM_038064846.1,1909.261712,-1.523725528,0.1143015,-13.33075704,1.53333751024993e-40,2.50092635292488e-39,nan
XM_038064847.1,9220.310215,-1.451418118,0.110903801,-13.08718096,3.89808573772215e-39,5.92933313574607e-38,nan
XM_038064848.1,9220.310215,-1.451418118,0.110903801,-13.08718096,3.89808573772215e-39,5.92933313574607e-38,nan
XM_038064849.1,9220.310215,-1.451418118,0.110903801,-13.08718096,3.89808573772215e-39,5.92933313574607e-38,nan
XM_038064850.1,1442.282125,-0.283869681,0.102497866,-2.769517952,0.005613931,0.009231197,nan
XM_038064851.1,1363.124379,1.149694699,0.163534845,7.030273575,2.06128974408008e-12,7.45909703477911e-12,nan
XM_038064852.1,1363.124379,1.149694699,0.163534845,7.030273575,2.06128974408008e-12,7.45909703477911e-12,nan
XM_038064853.1,1363.124379,1.149694699,0.163534845,7.030273575,2.06128974408008e-12,7.45909703477911e-12,nan
XM_038064854.1,1221.558428,1.369833698,0.170677266,8.025870855,1.00808230168947e-15,4.49832951602945e-15,nan
XM_038064855.1,2164.924041,-0.431095076,0.127523694,-3.380509619,0.000723515,0.001320343,nan
XM_038064856.1,8864.27687,0.282416451,0.149700729,1.886540261,0.059222188,0.083728743,nan
XM_038064857.1,8864.27687,0.282416451,0.149700729,1.886540261,0.059222188,0.083728743,nan
XM_038064858.1,334.1624443,0.202202363,0.165462156,1.222045979,0.22169024,0.282172073,nan
XM_038064859.1,1913.95904,-1.703450266,0.303856074,-5.606108975,2.06925705028244e-08,5.69427684143509e-08,nan
XM_038064860.1,1913.95904,-1.703450266,0.303856074,-5.606108975,2.06925705028244e-08,5.69427684143509e-08,nan
XM_038064861.1,1913.95904,-1.703450266,0.303856074,-5.606108975,2.06925705028244e-08,5.69427684143509e-08,nan
XM_038064862.1,1928.07372,-1.651136867,0.303589668,-5.438712321,5.36670281163815e-08,1.43508830566484e-07,nan
XM_038064863.1,9.571401258,0.172056172,0.709608856,0.242466213,0.808418934,0.860686103,nan
XM_038064864.1,1928.07372,-1.651136867,0.303589668,-5.438712321,5.36670281163815e-08,1.43508830566484e-07,nan
XM_038064865.1,1927.593302,-1.652584997,0.303607779,-5.443157626,5.23442890082288e-08,1.40063112755265e-07,nan
XM_038064866.1,1927.593302,-1.652584997,0.303607779,-5.443157626,5.23442890082288e-08,1.40063112755265e-07,nan
XM_038064867.1,1914.845688,-1.699978886,0.303894884,-5.593970064,2.21935237742765e-08,6.09368062907015e-08,nan
XM_038064868.1,1914.919554,-1.699690065,0.303900329,-5.592919469,2.23282871536255e-08,6.12931418337693e-08,nan
XM_038064869.1,1913.811221,-1.703840466,0.303853453,-5.607441505,2.05339378393101e-08,5.65441933604647e-08,nan
XM_038064870.1,1913.885128,-1.703740021,0.303858372,-5.607020164,2.05839688425852e-08,5.6669274418203e-08,nan
XM_038064871.1,148.3709973,-2.205003321,0.175460576,-12.5669445,3.20887451581689e-36,4.35811582501558e-35,nan
XM_038064872.1,148.3709973,-2.205003321,0.175460576,-12.5669445,3.20887451581689e-36,4.35811582501558e-35,nan
XM_038064873.1,20.21329562,-0.92251292,0.330040662,-2.795149286,0.005187575,0.008571383,nan
XM_038064874.1,2129.59255,0.795207864,0.149131676,5.332253264,9.70015209482799e-08,2.54327833839025e-07,nan
XM_038064875.1,39.20675852,1.584919291,0.42240537,3.752128653,0.000175339,0.000344213,nan
XM_038064876.1,5001.551974,-0.007110452,0.154971784,-0.045882235,0.963404114,0.975661365,nan
XM_038064877.1,1388.967497,-0.003280123,0.098736522,-0.03322097,0.973498376,0.98450582,nan
XM_038064878.1,219.7975428,-0.649695544,0.186827128,-3.477522517,0.000506071,0.000942193,nan
XM_038064879.1,1.256364,-2.896026146,1.232039559,-2.350595096,0.018743418,0.028556312,nan
XM_038064880.1,81.92930669,0.999957316,0.762597646,1.311251512,0.189772804,0.245420469,OR165
XM_038064881.1,2409.393183,2.421853131,0.125383307,19.31559468,3.97131415512684e-83,2.33122775559665e-81,nan
XM_038064882.1,2409.393183,2.421853131,0.125383307,19.31559468,3.97131415512684e-83,2.33122775559665e-81,nan
XM_038064883.1,2409.393183,2.421853131,0.125383307,19.31559468,3.97131415512684e-83,2.33122775559665e-81,nan
XM_038064884.1,2409.393183,2.421853131,0.125383307,19.31559468,3.97131415512684e-83,2.33122775559665e-81,nan
XM_038064885.1,2409.393183,2.421853131,0.125383307,19.31559468,3.97131415512684e-83,2.33122775559665e-81,nan
XM_038064886.1,2409.393183,2.421853131,0.125383307,19.31559468,3.97131415512684e-83,2.33122775559665e-81,nan
XM_038064887.1,2165.181097,2.356671659,0.137731076,17.11067485,1.23559588568584e-65,4.72639446412582e-64,nan
XM_038064888.1,2165.181097,2.356671659,0.137731076,17.11067485,1.23559588568584e-65,4.72639446412582e-64,nan
XM_038064889.1,2165.181097,2.356671659,0.137731076,17.11067485,1.23559588568584e-65,4.72639446412582e-64,nan
XM_038064890.1,12.97046194,-0.948002114,0.77626161,-1.221240497,0.221994975,0.282523595,nan
XM_038064891.1,834.2457569,2.781616039,0.153100493,18.16856359,9.1564115923286e-74,4.40726222162259e-72,nan
XM_038064892.1,1945.095262,2.331196361,0.152403032,15.2962597,8.09786594982697e-53,2.04282165027635e-51,nan
XM_038064893.1,4239.339575,3.009263937,0.138615517,21.70943046,1.67115591837493e-104,1.73433548389662e-102,nan
XM_038064894.1,4199.874609,3.030718779,0.142830064,21.21905353,6.36932411189596e-100,6.14352532769384e-98,nan
XM_038064895.1,1922.961555,2.325407457,0.154576997,15.04368376,3.79812955577177e-51,9.08743137682515e-50,nan
XM_038064896.1,431.3810796,0.218542895,0.085159512,2.56627697,0.010279671,0.016350154,nan
XM_038064897.1,1759.198576,-0.242359583,0.115987468,-2.089532496,0.036659816,0.053420513,nan
XM_038064898.1,1357.514889,-0.054456151,0.115308716,-0.472263959,0.636738392,0.709583503,nan
XM_038064899.1,1.810490255,0.807191046,1.142162164,0.706721927,0.4797393,0.557534862,nan
XM_038064900.1,1.810490255,0.807191046,1.142162164,0.706721927,0.4797393,0.557534862,nan
XM_038064901.1,1342.144357,-0.820285929,0.119331986,-6.873982065,6.24340608531158e-12,2.18284031377859e-11,nan
XM_038064902.1,354.7829403,-0.980463474,0.110825471,-8.846914557,8.99722251027412e-19,4.79825856163708e-18,nan
XM_038064903.1,267.5443633,-0.828351639,0.134993744,-6.136222429,8.45068160918583e-10,2.54192203570423e-09,nan
XM_038064904.1,1160.30212,-0.692393029,0.14117653,-4.904448562,9.36901685005034e-07,2.27303549461273e-06,nan
XM_038064905.1,2321.700445,-1.121989435,0.300203441,-3.737430291,0.000185911,0.000364036,nan
XM_038064906.1,2321.811316,-1.121982464,0.300181932,-3.737674868,0.00018573,0.000363711,nan
XM_038064907.1,2056.469227,0.275862286,0.226276259,1.219139331,0.222791314,0.283426873,nan
XM_038064908.1,2321.811316,-1.121982464,0.300181932,-3.737674868,0.00018573,0.000363711,nan
XM_038064909.1,2321.811316,-1.121982464,0.300181932,-3.737674868,0.00018573,0.000363711,nan
XM_038064910.1,63.77483227,4.850825159,0.379431356,12.78446045,2.00247654335136e-37,2.82737732837371e-36,nan
XM_038064911.1,63.77483227,4.850825159,0.379431356,12.78446045,2.00247654335136e-37,2.82737732837371e-36,nan
XM_038064912.1,63.77483227,4.850825159,0.379431356,12.78446045,2.00247654335136e-37,2.82737732837371e-36,nan
XM_038064913.1,194.1784454,5.469798455,0.523324628,10.45201805,1.43440064111149e-25,1.13808123125091e-24,nan
XM_038064914.1,40.42355364,4.811436189,0.46027616,10.45336822,1.41411969637706e-25,1.12452919664049e-24,nan
XM_038064915.1,119.1309933,5.291440233,0.482466688,10.9674727,5.47822520468019e-28,4.90150698924387e-27,nan
XM_038064916.1,194.1784454,5.469798455,0.523324628,10.45201805,1.43440064111149e-25,1.13808123125091e-24,nan
XM_038064917.1,0.073894329,-0.641331873,3.662388135,-0.175113027,0.860990822,0.899638532,nan
XM_038064918.1,194.1784454,5.469798455,0.523324628,10.45201805,1.43440064111149e-25,1.13808123125091e-24,nan
XM_038064919.1,194.1784454,5.469798455,0.523324628,10.45201805,1.43440064111149e-25,1.13808123125091e-24,nan
XM_038064920.1,37.61498783,4.701833922,0.450178098,10.44438621,1.55457730966684e-25,1.22670463614263e-24,nan
XM_038064921.1,37.61498783,4.701833922,0.450178098,10.44438621,1.55457730966684e-25,1.22670463614263e-24,nan
XM_038064922.1,417.1542656,-0.298356402,0.140753951,-2.119701787,0.034031202,0.049796624,nan
XM_038064923.1,406.8192172,-2.25010448,0.249202582,-9.029218166,1.72902653324217e-19,9.65209637122658e-19,nan
XM_038064924.1,406.8192172,-2.25010448,0.249202582,-9.029218166,1.72902653324217e-19,9.65209637122658e-19,nan
XM_038064925.1,406.8192172,-2.25010448,0.249202582,-9.029218166,1.72902653324217e-19,9.65209637122658e-19,nan
XM_038064926.1,19599.69525,-1.821656774,0.120698157,-15.09266436,1.8098391071649e-51,4.40740620592355e-50,nan
XM_038064927.1,1489.004939,0.589688698,0.091345771,6.455566505,1.07814820025817e-10,3.44659905556927e-10,nan
XM_038064928.1,1489.004939,0.589688698,0.091345771,6.455566505,1.07814820025817e-10,3.44659905556927e-10,nan
XM_038064929.1,691.3272635,1.031154868,0.142836898,7.219107109,5.23300269852433e-13,1.96325403253362e-12,nan
XM_038064930.1,330.3932842,-0.193618739,0.125909482,-1.537761383,0.124106969,0.16655036,nan
XM_038064931.1,1.034576631,4.079985422,2.099576148,1.943242414,0.051986876,0.074143358,nan
XM_038064932.1,137.4610438,1.499446626,0.466657051,3.213166122,0.001312803,0.002333045,nan
XM_038064933.1,303.3441368,-0.504293694,0.137861041,-3.657985544,0.000254205,0.000490156,nan
XM_038064934.1,0.960793848,0.777634305,1.376269282,0.565030634,0.572052928,0.64895395,nan
XM_038064935.1,40.4252707,3.479527442,0.578238417,6.017461548,1.7717338234607e-09,5.22575430169557e-09,nan
XM_038064936.1,1684.522194,0.055179005,0.107014514,0.515621692,0.606118657,0.680579524,nan
XM_038064937.1,0.147800729,-1.282525369,3.662388135,-0.350188271,0.726197408,0.790360881,nan
XM_038064938.1,53.09823379,5.032226822,0.522692819,9.627503258,6.11983469815131e-22,3.99796691197157e-21,nan
XM_038064939.1,53.09823379,5.032226822,0.522692819,9.627503258,6.11983469815131e-22,3.99796691197157e-21,nan
XM_038064940.1,53.09823379,5.032226822,0.522692819,9.627503258,6.11983469815131e-22,3.99796691197157e-21,nan
XM_038064941.1,50.48092485,2.252242284,0.519611694,4.334471891,1.46110455156621e-05,3.18706345781504e-05,OR168
XM_038064942.1,68.58106362,3.352921151,0.324769404,10.32400562,5.48845336989117e-25,4.16905494397292e-24,nan
XM_038064943.1,50.48092485,2.252242284,0.519611694,4.334471891,1.46110455156621e-05,3.18706345781504e-05,OR172
XM_038064944.1,50.48092485,2.252242284,0.519611694,4.334471891,1.46110455156621e-05,3.18706345781504e-05,OR171
XM_038064945.1,939.1496581,-0.780840333,0.110603345,-7.059825627,1.66711671175086e-12,6.06843312745659e-12,nan
XM_038064946.1,442.0219003,0.257827363,0.133838646,1.926404449,0.054053892,0.076765953,nan
XM_038064947.1,14.89219649,1.572563731,0.666855735,2.35817681,0.018364943,0.028033523,nan
XM_038064948.1,1.662918288,-0.584988329,1.393195232,-0.419889701,0.674566032,0.743908992,nan
XM_038064949.1,402.681824,-1.276614766,0.14567228,-8.763608021,1.89098537220033e-18,9.88537220289889e-18,nan
XM_038064950.1,1814.281037,-7.116676071,0.264862485,-26.8693246,5.01568771006079e-159,1.38613320131073e-156,nan
XM_038064951.1,618.4009064,-0.556465713,0.097406048,-5.712845604,1.11102473595392e-08,3.11309687918917e-08,nan
XM_038064952.1,490.9126487,-0.391610791,0.119191788,-3.285551774,0.001017828,0.001832017,nan
XM_038064953.1,548.6722275,-0.596425542,0.096533341,-6.178440909,6.47377097919875e-10,1.96312256200681e-09,nan
XM_038064954.1,0.110803965,0.961651866,3.662388135,0.262575082,0.792878108,0.847160293,nan
XM_038064955.1,0.110803965,0.961651866,3.662388135,0.262575082,0.792878108,0.847160293,nan
XM_038064956.1,373.5044273,0.703271216,0.153267628,4.588517647,4.46404575973659e-06,1.0225150820123e-05,nan
XM_038064957.1,373.5044273,0.703271216,0.153267628,4.588517647,4.46404575973659e-06,1.0225150820123e-05,nan
XM_038064958.1,917.801276,1.925904968,0.218918758,8.797350144,1.40084686885468e-18,7.38273614449319e-18,nan
XM_038064959.1,917.801276,1.925904968,0.218918758,8.797350144,1.40084686885468e-18,7.38273614449319e-18,nan
XM_038064960.1,917.801276,1.925904968,0.218918758,8.797350144,1.40084686885468e-18,7.38273614449319e-18,nan
XM_038064961.1,685.7668083,-0.683070742,0.120356737,-5.67538434,1.38377613670749e-08,3.85015360389789e-08,nan
XM_038064962.1,0.110853957,-0.961928621,3.662388135,-0.262650649,0.792819858,0.847160293,nan
XM_038064963.1,1.182338353,-1.353860907,1.205156584,-1.123390044,0.261271876,0.327051915,nan
XM_038064964.1,1261.35045,3.387047084,0.28784787,11.7667957,5.7881513717604e-32,6.32453892224872e-31,nan
XM_038064965.1,19908.33186,-1.865803462,0.334326306,-5.580785688,2.39434520602068e-08,6.55747938256875e-08,nan
XM_038064966.1,21.24659237,-0.319134637,0.466654806,-0.683877318,0.494052638,0.572267874,nan
XM_038064967.1,178.1834216,-0.278726821,0.222038854,-1.255306519,0.20936751,0.268093491,nan
XM_038064968.1,918.0118852,-1.962821012,0.15332178,-12.80197119,1.59841653796619e-37,2.27252330449806e-36,nan
XM_038064969.1,42.9388914,-0.711475152,0.394018395,-1.805690195,0.070966745,0.099052211,nan
XM_038064970.1,493.3546706,-1.544967019,0.128491946,-12.02384326,2.66291273831584e-33,3.15496154680233e-32,nan
XM_038064971.1,1261.35045,3.387047084,0.28784787,11.7667957,5.7881513717604e-32,6.32453892224872e-31,nan
XM_038064972.1,493.3546706,-1.544967019,0.128491946,-12.02384326,2.66291273831584e-33,3.15496154680233e-32,nan
XM_038064973.1,1113.184891,0.486828664,0.127344029,3.822940649,0.00013187,0.000261738,nan
XM_038064974.1,4.582061015,0.092804299,0.75230422,0.123360068,0.901821977,0.935408003,nan
XM_038064975.1,887.028946,1.628236638,0.145940552,11.15684857,6.63003043948956e-29,6.15599202301567e-28,nan
XM_038064976.1,395.4262571,0.352478642,0.160985332,2.189507815,0.028559951,0.04225835,nan
XM_038064977.1,1261.35045,3.387047084,0.28784787,11.7667957,5.7881513717604e-32,6.32453892224872e-31,nan
XM_038064978.1,18427.8038,0.081903443,0.137439551,0.59592339,0.551226407,0.628475407,nan
XM_038064979.1,18428.02549,0.08190191,0.137438877,0.595915159,0.551231906,0.628475407,nan
XM_038064980.1,174.4882679,-0.20792071,0.267055901,-0.778566244,0.43623527,0.513625787,nan
XM_038064981.1,1598.027782,1.026734635,0.287603862,3.569961226,0.000357034,0.000676706,nan
XM_038064982.1,1827.48606,-0.905816773,0.260732508,-3.474122884,0.000512526,0.00095349,nan
XM_038064983.1,1826.746998,-0.906795268,0.260863484,-3.476129554,0.000508706,0.000946644,nan
XM_038064984.1,1261.35045,3.387047084,0.28784787,11.7667957,5.7881513717604e-32,6.32453892224872e-31,nan
XM_038064985.1,0.147752676,1.282248614,3.662388135,0.350112704,0.726254117,0.790360881,nan
XM_038064986.1,12.37918841,2.466938398,0.567722181,4.34532678,1.39068477677526e-05,3.03803914819827e-05,nan
XM_038064987.1,904.7817571,-0.345777894,0.107013555,-3.231159763,0.00123289,0.002199156,nan
XM_038064988.1,107.2712088,2.506533279,0.424121508,5.909941447,3.42229355562991e-09,9.93329387470772e-09,nan
XM_038064989.1,134.4656567,6.952508725,0.800378203,8.686529319,3.73680537660145e-18,1.92200888839166e-17,nan
XM_038064990.1,0.036959676,-0.320735126,3.662388135,-0.087575405,0.930214151,0.946983882,nan
XM_038064991.1,1206.512684,3.458710016,0.289262644,11.95698817,5.96877389352269e-33,6.93471717926708e-32,nan
XM_038064992.1,1.662778089,-1.295775003,1.089135383,-1.189728131,0.234153265,0.296516177,nan
XM_038064993.1,3.768826166,4.218994639,1.221079721,3.455134473,0.000550018,0.001019308,nan
XM_038064994.1,0.221720869,0.32045837,3.662388135,0.087499838,0.930274214,0.946983882,nan
XM_038064995.1,24.05599609,3.116457307,0.555014484,5.615091855,1.96457853949589e-08,5.41651986968288e-08,nan
XM_038064996.1,521.3870489,3.695109377,0.308041472,11.99549318,3.75175812357146e-33,4.41311539011782e-32,nan
XM_038064997.1,521.3870489,3.695109377,0.308041472,11.99549318,3.75175812357146e-33,4.41311539011782e-32,nan
XM_038064998.1,1261.35045,3.387047084,0.28784787,11.7667957,5.7881513717604e-32,6.32453892224872e-31,nan
XM_038064999.1,172.9391926,2.618101173,0.465870724,5.619801886,1.91176553049701e-08,5.27445709344973e-08,nan
XM_038065000.1,258.0078948,0.640520371,0.494875092,1.294307152,0.195559347,0.25214867,nan
XM_038065001.1,2.254178095,2.459386201,1.054902605,2.331386983,0.019732963,0.029934129,nan
XM_038065002.1,54.31896697,4.18894103,0.548069816,7.643079233,2.12087384974331e-14,8.67537222821992e-14,nan
XM_038065003.1,598.8140274,0.233311039,0.199170666,1.171412655,0.241432948,0.304730579,nan
XM_038065004.1,722.4186993,0.65698926,0.188359024,3.487962746,0.000486716,0.000907602,nan
XM_038065005.1,54.72546539,4.073015246,0.5313097,7.665990744,1.77455989664016e-14,7.29762167158692e-14,nan
XM_038065006.1,1225.579508,3.657440057,0.287871337,12.70512061,5.53839744189613e-37,7.70924864068348e-36,nan
XM_038065007.1,187.9411431,-0.542282558,0.132893945,-4.080566335,4.49261054781544e-05,9.39627967976774e-05,nan
XM_038065008.1,526.5721014,-0.876702488,0.162495679,-5.395235683,6.84336651271922e-08,1.81535205723514e-07,nan
XM_038065009.1,603.1250676,2.868682289,0.271640395,10.56058797,4.53810320608183e-26,3.70090140771846e-25,nan
XM_038065010.1,13.22824164,3.019297801,0.666492525,4.530130028,5.89473960887599e-06,1.33896578046029e-05,nan
XM_038065011.1,1564.136552,-0.272298465,0.121169796,-2.247247031,0.024624244,0.036820348,nan
XM_038065012.1,50.88086672,5.041019536,0.551177384,9.145911437,5.9129124622752e-20,3.37904263294891e-19,nan
XM_038065013.1,278.3568677,1.306448341,0.218603297,5.976343273,2.28201886420953e-09,6.68355989331955e-09,nan
XM_038065014.1,1261.35045,3.387047084,0.28784787,11.7667957,5.7881513717604e-32,6.32453892224872e-31,nan
XM_038065015.1,230.9838101,1.353827568,0.254025289,5.329499181,9.84839646313782e-08,2.58132096555134e-07,nan
XM_038065016.1,420.553873,0.027426327,0.157936604,0.173654026,0.862137371,0.900468418,nan
XM_038065017.1,420.553873,0.027426327,0.157936604,0.173654026,0.862137371,0.900468418,nan
XM_038065018.1,420.553873,0.027426327,0.157936604,0.173654026,0.862137371,0.900468418,nan
XM_038065019.1,420.553873,0.027426327,0.157936604,0.173654026,0.862137371,0.900468418,nan
XM_038065020.1,493.9800235,-0.473645097,0.094394606,-5.017713594,5.22900517473917e-07,1.29401963253732e-06,nan
XM_038065021.1,493.9800235,-0.473645097,0.094394606,-5.017713594,5.22900517473917e-07,1.29401963253732e-06,nan
XM_038065022.1,195.7384785,-0.495740486,0.113300494,-4.375448574,1.21183010510961e-05,2.6669804281743e-05,nan
XM_038065023.1,73.09147677,5.179283146,0.621509202,8.333397359,7.85549568661001e-17,3.73143630567516e-16,nan
XM_038065024.1,1182.308613,3.668280708,0.284241872,12.90549025,4.1913945408162e-38,6.12182542315411e-37,nan
XM_038065025.1,613.4927238,-0.619959561,0.102353134,-6.057064757,1.38627792646327e-09,4.11698766955934e-09,nan
XM_038065026.1,613.4927238,-0.619959561,0.102353134,-6.057064757,1.38627792646327e-09,4.11698766955934e-09,nan
XM_038065027.1,3443.527816,-0.659057993,0.098647882,-6.680913767,2.37456931018267e-11,7.97118967561797e-11,nan
XM_038065028.1,3443.527816,-0.659057993,0.098647882,-6.680913767,2.37456931018267e-11,7.97118967561797e-11,nan
XM_038065029.1,3443.527816,-0.659057993,0.098647882,-6.680913767,2.37456931018267e-11,7.97118967561797e-11,nan
XM_038065030.1,619.8508209,-0.739406718,0.12784603,-5.783572007,7.31308624870028e-09,2.07681179278411e-08,nan
XM_038065031.1,72.42220567,2.964756614,0.30278851,9.791509649,1.22453721860259e-22,8.2857544508251e-22,nan
XM_038065032.1,1261.35045,3.387047084,0.28784787,11.7667957,5.7881513717604e-32,6.32453892224872e-31,nan
XM_038065033.1,4681.114769,-0.566363265,0.076929772,-7.362081672,1.81064128564277e-13,7.03658288223569e-13,nan
XM_038065034.1,80.18860598,-0.795464689,0.3737446,-2.128364366,0.033306885,0.048789003,nan
XM_038065035.1,80.18860598,-0.795464689,0.3737446,-2.128364366,0.033306885,0.048789003,nan
XM_038065036.1,0.07389992,-0.320735126,3.662388135,-0.087575405,0.930214151,0.946983882,nan
XM_038065037.1,297.9134697,-0.020055588,0.199584174,-0.100486867,0.919957809,0.946983882,nan
XM_038065038.1,4024.49626,1.49492235,0.207179454,7.215591688,5.3699963331937e-13,2.01158132517868e-12,nan
XM_038065039.1,4024.49626,1.49492235,0.207179454,7.215591688,5.3699963331937e-13,2.01158132517868e-12,nan
XM_038065040.1,1261.35045,3.387047084,0.28784787,11.7667957,5.7881513717604e-32,6.32453892224872e-31,nan
XM_038065041.1,4024.49626,1.49492235,0.207179454,7.215591688,5.3699963331937e-13,2.01158132517868e-12,nan
XM_038065042.1,2652.071944,1.714273027,0.180859356,9.478486853,2.57996972587554e-21,1.61756144220328e-20,nan
XM_038065043.1,2642.944698,1.720247868,0.181014906,9.503349217,2.03245939040455e-21,1.28246206173398e-20,nan
XM_038065044.1,2652.071944,1.714273027,0.180859356,9.478486853,2.57996972587554e-21,1.61756144220328e-20,nan
XM_038065045.1,4024.49626,1.49492235,0.207179454,7.215591688,5.3699963331937e-13,2.01158132517868e-12,nan
XM_038065046.1,4024.49626,1.49492235,0.207179454,7.215591688,5.3699963331937e-13,2.01158132517868e-12,nan
XM_038065047.1,2972.823326,1.320008673,0.241019907,5.476762028,4.33179145277775e-08,1.16531491384143e-07,nan
XM_038065048.1,2972.823326,1.320008673,0.241019907,5.476762028,4.33179145277775e-08,1.16531491384143e-07,nan
XM_038065049.1,2972.823326,1.320008673,0.241019907,5.476762028,4.33179145277775e-08,1.16531491384143e-07,nan
XM_038065050.1,863.2080192,-1.537261433,0.171049962,-8.987207117,2.53592438283789e-19,1.40196889458936e-18,nan
XM_038065051.1,1182.308613,3.668280708,0.284241872,12.90549025,4.1913945408162e-38,6.12182542315411e-37,nan
XM_038065052.1,6206.997438,0.125507385,0.129299783,0.970669722,0.331712774,0.404582336,nan
XM_038065053.1,352.1942214,-0.154698466,0.173942019,-0.889368004,0.373805335,0.448580992,nan
XM_038065054.1,1232.904023,0.254104233,0.170951284,1.486413131,0.137169879,0.182487578,nan
XM_038065055.1,6369.465235,0.722771254,0.100510321,7.191015278,6.43112847635388e-13,2.40176185855451e-12,nan
XM_038065056.1,6304.538265,0.727822666,0.100499278,7.242068624,4.41892143783348e-13,1.66878230746126e-12,nan
XM_038065057.1,288.8944665,-0.221151287,0.195492693,-1.131250911,0.257949499,0.323304417,nan
XM_038065058.1,22179.01564,-7.747502144,0.158593725,-48.85125266,0,0,nan
XM_038065059.1,27757.98419,-5.867829734,0.146319714,-40.1027965,0,0,nan
XM_038065060.1,27758.16896,-5.867378503,0.146356677,-40.08958542,0,0,nan
XM_038065061.1,27758.16896,-5.867378503,0.146356677,-40.08958542,0,0,nan
XM_038065062.1,1971.200593,-0.880647087,0.096745955,-9.102675999,8.81330322526868e-20,4.98670361464708e-19,nan
XM_038065063.1,16473.05949,-5.293614766,0.154171997,-34.33577357,2.29665790765104e-258,2.56766354075386e-255,nan
XM_038065064.1,765.8544186,0.011787901,0.284398706,0.041448505,0.966938345,0.978716688,nan
XM_038065065.1,45.23060087,-2.315800778,0.26595696,-8.707426855,3.10850686762017e-18,1.60589865397996e-17,nan
XM_038065066.1,45.23060087,-2.315800778,0.26595696,-8.707426855,3.10850686762017e-18,1.60589865397996e-17,nan
XM_038065067.1,2132.641063,-0.138426172,0.140413811,-0.985844417,0.324209466,0.39609855,nan
XM_038065068.1,2132.641063,-0.138426172,0.140413811,-0.985844417,0.324209466,0.39609855,nan
XM_038065069.1,1971.200593,-0.880647087,0.096745955,-9.102675999,8.81330322526868e-20,4.98670361464708e-19,nan
XM_038065070.1,2410.627753,0.057434936,0.131451877,0.436927475,0.662163946,0.73293661,nan
XM_038065071.1,2047.427491,-0.18216458,0.148163619,-1.229482522,0.218890947,0.278923459,nan
XM_038065072.1,1271.057039,-0.096005839,0.177720421,-0.540207133,0.589054194,0.665092589,nan
XM_038065073.1,1272.461292,-0.096498409,0.17790265,-0.542422548,0.58752745,0.66352106,nan
XM_038065074.1,699.6559263,0.134372761,0.095542175,1.406423507,0.159598404,0.20969457,nan
XM_038065075.1,286.5301257,-0.009575902,0.217394818,-0.044048436,0.964865795,0.976900304,nan
