Gene,Ant_VF1,Ant_VF2,Ant_VF3,Ant_Vm1,Ant_Vm2,Ant_Vm3,Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
XM_038046620.1,0,27.25733105,3.957806955,0,47.38838824,0,nan,12.88910845,0.609212977,2.765680991,0.220275939,0.825656258,0.946891688
XM_038046621.1,1380.724038,1204.564361,1224.941253,770.5440658,1154.553459,825.7259422,nan,1082.817765,-0.455673602,0.249869824,-1.823643987,0.068205912,0.283593584
XM_038046622.1,373.4178534,219.1070073,241.4262243,1287.729893,549.2745001,596.0538258,nan,540.0669743,1.55925319,0.426657609,3.654577246,0.000257606,0.004367154
XM_038046623.1,305.4189233,159.3505508,171.1751508,931.7720361,385.5691589,412.3161327,nan,390.9956975,1.458895835,0.47593154,3.065348084,0.002174168,0.023112659
XM_038046624.1,227.0472751,115.3194775,112.7974982,272.2030667,247.7120295,36.09133257,OR173,166.7525025,0.300456761,0.739917683,0.406067821,0.684692769,0.881768536
XM_038046625.1,0,1.048358887,0,0,0,0,nan,0.164679478,-0.947770792,4.080472857,-0.232269844,0.816328433,NA
XM_038046626.1,815.9871611,696.1103008,645.1225337,707.7279735,645.1282854,374.0374467,nan,640.6695067,-0.308125816,0.325611568,-0.946298741,0.343996235,0.672551522
XM_038046627.1,387.2481443,163.5439863,197.8903478,372.7088144,394.1852295,134.5222396,OR140,272.4238822,0.280813905,0.548848996,0.511641467,0.608901959,0.841660219
XM_038046628.1,1978.884118,1415.284497,1699.878087,2414.231815,1621.975289,1705.042045,OR144,1789.073494,0.186152793,0.24853782,0.748991816,0.453862138,0.749191586
XM_038046629.1,402.2309594,208.6234185,239.4473208,385.2720329,394.1852295,346.695528,OR143,326.4146919,0.420152563,0.382140552,1.099471281,0.271562554,0.607905705
XM_038046630.1,1355.368505,991.7475068,1295.192326,1765.132194,1166.400556,1046.648645,nan,1257.922803,0.14043634,0.281008907,0.49975761,0.617245762,0.847334454
XM_038046631.1,79.52417248,41.93435547,79.1561391,152.8524913,36.61830001,40.46603955,OR135,71.1019539,0.206002205,0.818110005,0.251802574,0.801193668,0.938989794
XM_038046632.1,79.52417248,41.93435547,79.1561391,152.8524913,36.61830001,40.46603955,OR138,71.1019539,0.206002205,0.818110005,0.251802574,0.801193668,0.938989794
XM_038046633.1,79.52417248,41.93435547,79.1561391,152.8524913,36.61830001,40.46603955,OR139,71.1019539,0.206002205,0.818110005,0.251802574,0.801193668,0.938989794
XM_038046634.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038046635.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038046636.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038046637.1,376.8754261,526.2761611,499.6731281,422.9616883,480.3459354,648.5503096,nan,488.3758934,0.160473927,0.321357738,0.499362263,0.617524199,0.847334454
XM_038046638.1,525.5510529,566.1137988,700.5318311,274.2969365,322.0256383,94.05620004,nan,408.9734811,-1.366249548,0.472622237,-2.890785582,0.003842802,0.035744801
XM_038046639.1,531.3136741,566.1137988,701.5212828,276.3908062,322.0256383,94.05620004,nan,410.2879307,-1.366894785,0.472500901,-2.892893499,0.003817107,0.035552572
XM_038046640.1,1274.691808,862.7993637,907.3272445,956.898473,633.2811883,581.8360281,nan,860.3645952,-0.474060236,0.306707161,-1.545644499,0.122190448,0.396908412
XM_038046641.1,1274.691808,862.7993637,907.3272445,956.898473,633.2811883,581.8360281,nan,860.3645952,-0.474060236,0.306707161,-1.545644499,0.122190448,0.396908412
XM_038046642.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038046643.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038046644.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038046645.1,0,0,2.968355216,31.40804616,0,0,nan,5.614505546,3.376394341,3.820076963,0.883855057,0.376774461,0.697993778
XM_038046646.1,4342.711332,4408.349119,3770.800577,1926.360165,2985.468459,2698.100529,nan,3320.903998,-0.704097889,0.221268933,-3.182091038,0.001462159,0.016880489
XM_038046647.1,4342.711332,4408.349119,3770.800577,1926.360165,2985.468459,2698.100529,nan,3320.903998,-0.704097889,0.221268933,-3.182091038,0.001462159,0.016880489
XM_038046648.1,4342.711332,4408.349119,3770.800577,1926.360165,2985.468459,2698.100529,nan,3320.903998,-0.704097889,0.221268933,-3.182091038,0.001462159,0.016880489
XM_038046649.1,4342.711332,4408.349119,3770.800577,1926.360165,2985.468459,2698.100529,nan,3320.903998,-0.704097889,0.221268933,-3.182091038,0.001462159,0.016880489
XM_038046650.1,4342.711332,4408.349119,3770.800577,1926.360165,2985.468459,2698.100529,nan,3320.903998,-0.704097889,0.221268933,-3.182091038,0.001462159,0.016880489
XM_038046651.1,4342.711332,4408.349119,3770.800577,1926.360165,2985.468459,2698.100529,nan,3320.903998,-0.704097889,0.221268933,-3.182091038,0.001462159,0.016880489
XM_038046652.1,4342.711332,4408.349119,3770.800577,1926.360165,2985.468459,2698.100529,nan,3320.903998,-0.704097889,0.221268933,-3.182091038,0.001462159,0.016880489
XM_038046653.1,4342.711332,4408.349119,3770.800577,1926.360165,2985.468459,2698.100529,nan,3320.903998,-0.704097889,0.221268933,-3.182091038,0.001462159,0.016880489
XM_038046654.1,4342.711332,4408.349119,3770.800577,1926.360165,2985.468459,2698.100529,nan,3320.903998,-0.704097889,0.221268933,-3.182091038,0.001462159,0.016880489
XM_038046655.1,668.4640585,630.0636909,639.1858233,259.6398483,418.9564324,144.3653303,nan,454.7018272,-1.222476971,0.419355717,-2.915131287,0.003555389,0.033661919
XM_038046656.1,283.5209628,477.0032934,392.8123403,504.6226083,902.5333943,1300.381649,nan,639.7853536,1.246312595,0.405135829,3.076283329,0.002095986,0.022348751
XM_038046657.1,283.5209628,477.0032934,392.8123403,504.6226083,902.5333943,1300.381649,nan,639.7853536,1.246312595,0.405135829,3.076283329,0.002095986,0.022348751
XM_038046658.1,1313.877632,1070.374423,1098.29143,1490.835258,1277.332465,1278.508114,nan,1243.519885,0.230882869,0.209513126,1.101997154,0.270462909,0.606532449
XM_038046659.1,10.37271815,26.20897217,30.6730039,23.03256718,18.30915,0,nan,17.79840131,-0.699911036,1.603828884,-0.436400069,0.662546489,0.870894105
XM_038046660.1,1313.877632,1070.374423,1098.29143,1490.835258,1277.332465,1278.508114,nan,1243.519885,0.230882869,0.209513126,1.101997154,0.270462909,0.606532449
XM_038046661.1,275.4532931,339.6682793,310.687846,506.7164781,413.5713883,275.6065396,nan,350.617438,0.382654929,0.360761289,1.06068733,0.28883202,0.620308807
XM_038046662.1,0,0,2.968355216,0,0,0,nan,0.49317887,-2.429106459,3.994536151,-0.608107266,0.543116333,NA
XM_038046663.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038046664.1,517.4833832,637.4022031,513.5254524,435.5249068,537.427403,231.8594699,nan,473.8676105,-0.456964285,0.381330887,-1.198340603,0.230784446,0.563405415
XM_038046665.1,517.4833832,637.4022031,513.5254524,435.5249068,537.427403,231.8594699,nan,473.8676105,-0.456964285,0.381330887,-1.198340603,0.230784446,0.563405415
XM_038046666.1,517.4833832,637.4022031,513.5254524,435.5249068,537.427403,231.8594699,nan,473.8676105,-0.456964285,0.381330887,-1.198340603,0.230784446,0.563405415
XM_038046667.1,270.8431961,265.2347983,230.5422551,393.6475119,539.5814207,251.5456513,nan,322.6547938,0.641524484,0.394796872,1.624948245,0.104173587,0.366630175
XM_038046668.1,203.9967903,227.4938784,181.0696682,299.4233734,532.0423589,239.5152071,nan,278.1708084,0.820261614,0.430095483,1.907161658,0.056499657,0.253887174
XM_038046669.1,12.67776663,46.12779101,20.77848651,154.9463611,49.54240589,0,nan,47.04734513,1.364886823,1.467532945,0.93005532,0.352342442,0.680043323
XM_038046670.1,1.152524239,11.53194775,15.83122782,0,3.231026471,1.093676745,nan,5.434272928,-2.845051483,2.331425301,-1.220305657,0.222349026,NA
XM_038046671.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038046672.1,0,1.048358887,1.978903478,171.697319,1.077008824,0,nan,29.07421059,5.856295004,2.216624422,2.641987946,NA,NA
XM_038046673.1,14.98281511,47.1761499,17.8101313,175.8850585,61.38950295,28.43559536,nan,57.01336048,1.73695849,0.952276306,1.824006834,0.068151039,0.283593584
XM_038046674.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038046675.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038046676.1,2967.749915,3436.520431,3277.064159,2320.007676,2758.219598,4275.182395,nan,3145.196166,-0.034256936,0.261038234,-0.131233406,0.89559067,0.971544089
XM_038046677.1,2967.749915,3436.520431,3277.064159,2320.007676,2758.219598,4275.182395,nan,3145.196166,-0.034256936,0.261038234,-0.131233406,0.89559067,0.971544089
XM_038046678.1,148.6756268,91.20722314,131.5970813,154.9463611,213.2477471,132.3348861,nan,144.040398,0.440444304,0.48335962,0.911214518,0.362182356,0.685634509
XM_038046679.1,231.657372,157.253833,109.829143,418.7739488,67.85155589,21.87353489,nan,166.127235,0.038055087,0.90397804,0.042097357,0.966421087,0.9920535
XM_038046680.1,231.657372,154.1087563,109.829143,418.7739488,66.77454707,21.87353489,nan,165.4675542,0.043933996,0.905852733,0.048500153,0.961317642,0.990998505
XM_038046681.1,231.657372,159.3505508,114.7764017,422.9616883,70.00557354,22.96721164,nan,168.437635,0.037666783,0.894704965,0.042099669,0.966419244,0.9920535
XM_038046682.1,1950.071012,1693.099602,1597.964558,2311.632197,2861.612445,3199.004478,nan,2251.338896,0.69089119,0.21082674,3.277056748,0.001048953,0.013281309
XM_038046683.1,240.8775659,309.2658716,208.7743169,328.7375498,269.2522059,139.9906233,nan,247.0375967,-0.028724481,0.455634816,-0.063042769,0.949732447,0.989436998
XM_038046684.1,516.330859,396.2796592,532.3250355,741.2298894,586.9698089,302.9484583,nan,507.4995981,0.187826936,0.390749165,0.480684164,0.630740987,0.853871752
XM_038046685.1,28.81310597,6.29015332,20.77848651,186.3544072,29.07923824,12.03044419,nan,46.7295797,2.029437623,1.177581986,1.72339391,0.084817315,0.323829883
XM_038046686.1,0,0,0,0,0,0,OR82,0,NA,NA,NA,NA,NA
XM_038046687.1,228.1997993,188.7045996,154.3544713,529.7490453,182.0144912,427.6276071,nan,282.9873348,1.01175878,0.483132305,2.094165035,0.036245281,0.189285872
XM_038046688.1,1310.42006,1138.517751,1362.475044,1354.733724,1157.784485,1052.117028,nan,1217.54424,-0.082712748,0.21522724,-0.384304275,0.70075294,0.888783641
XM_038046689.1,549.7540619,343.8617148,491.7575142,263.8275878,483.5769618,480.1240909,nan,431.6252425,-0.159027873,0.380436789,-0.418013918,0.675936941,0.878225243
XM_038046690.1,821.7497823,742.2380918,1193.278797,956.898473,689.2856472,1089.302038,nan,907.1269806,0.003171333,0.305682229,0.010374607,0.99172241,0.999430153
XM_038046691.1,41.4908726,51.36958545,28.69410042,295.2356339,89.39173237,6.562060468,nan,84.53336717,1.700785955,1.057624134,1.608119463,0.107809017,0.37277067
XM_038046692.1,963.5102637,1652.213605,1495.061577,502.5287386,971.461959,1698.479984,nan,1203.306337,-0.357650691,0.423679401,-0.844154069,0.398583317,0.711973109
XM_038046693.1,984.2557,1693.099602,1574.217716,626.0670535,1025.3124,1749.882791,nan,1264.27133,-0.305736506,0.392428713,-0.779088013,0.435927871,0.734944707
XM_038046694.1,935.8496819,1635.439863,1459.441315,487.8716504,969.3079413,1644.889824,nan,1178.339581,-0.361206942,0.424994777,-0.849909133,0.395375608,0.709521568
XM_038046695.1,902.426479,1575.683407,1392.158596,452.2758647,962.8458884,1557.395684,nan,1130.400541,-0.364580036,0.429271405,-0.849299608,0.395714599,0.709889631
XM_038046696.1,902.426479,1575.683407,1392.158596,452.2758647,962.8458884,1557.395684,nan,1130.400541,-0.364580036,0.429271405,-0.849299608,0.395714599,0.709889631
XM_038046697.1,873.613373,946.6680747,1157.658534,1220.726061,1296.718624,1207.419126,nan,1107.68436,0.336242194,0.21874153,1.537166691,0.124252495,0.401290112
XM_038046698.1,78.37164824,84.91706982,112.7974982,121.4444452,38.77231765,109.3676745,nan,90.01071059,-0.022789318,0.660871987,-0.03448371,0.972491432,0.994244037
XM_038046699.1,6.915145433,2.096717773,0,0,0,47.02810002,nan,9.324697876,2.409535304,2.922272597,0.824541594,0.409631892,0.717649173
XM_038046700.1,6.915145433,2.096717773,0,0,0,47.02810002,nan,9.324697876,2.409535304,2.922272597,0.824541594,0.409631892,0.717649173
XM_038046701.1,5626.623334,6493.534944,6828.206449,5460.812293,9567.069381,8607.23598,nan,7038.370848,0.333411916,0.239513765,1.392036554,0.163911329,0.47237824
XM_038046702.1,14.98281511,31.4507666,13.85232434,0,8.61607059,10.93676745,nan,13.1930181,-1.568200421,1.660045203,-0.944673325,0.34482568,0.673642503
XM_038046703.1,5626.623334,6493.534944,6828.206449,5460.812293,9567.069381,8607.23598,nan,7038.370848,0.333411916,0.239513765,1.392036554,0.163911329,0.47237824
XM_038046704.1,1092.592978,1212.951232,1322.896975,858.4865951,1554.123733,1257.728256,nan,1205.631273,0.030593438,0.279146706,0.109596269,0.91272957,0.976222021
XM_038046705.1,1092.592978,1212.951232,1322.896975,858.4865951,1554.123733,1257.728256,nan,1205.631273,0.030593438,0.279146706,0.109596269,0.91272957,0.976222021
XM_038046706.1,1092.592978,1212.951232,1322.896975,858.4865951,1554.123733,1257.728256,nan,1205.631273,0.030593438,0.279146706,0.109596269,0.91272957,0.976222021
XM_038046707.1,1134.083851,1259.079023,1351.591075,858.4865951,1569.201856,1257.728256,nan,1227.179678,-0.008926338,0.27925464,-0.03196487,0.974500066,0.99533796
XM_038046708.1,191.3190236,358.5387392,261.215259,244.9827601,226.171853,335.7587606,nan,267.3508813,0.007291557,0.414067421,0.017609589,0.985950307,0.997522041
XM_038046709.1,16.13533934,37.74091992,14.84177608,0,6.462052942,17.49882791,nan,15.17902081,-1.566283684,1.648181304,-0.950310308,0.341954603,0.670752239
XM_038046710.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038046711.1,909.3416245,774.7372173,867.7491749,1042.747133,795.9095207,1070.709533,nan,902.321306,0.203887117,0.240243983,0.848666901,0.396066669,0.710106303
XM_038046712.1,857.4780337,658.3693808,687.6689585,772.6379356,870.2231296,1351.784456,nan,859.511174,0.459057969,0.304917582,1.505514921,0.132191744,0.414538297
XM_038046713.1,1076.457639,781.0273706,842.0234297,1641.593879,914.3804913,1369.283284,nan,1094.673058,0.554529251,0.293618968,1.888601594,0.058945233,0.260711263
XM_038046714.1,1956.986158,1763.339647,1858.190365,2278.130282,2352.187271,2226.725852,nan,2054.361768,0.311882888,0.165333621,1.886385155,0.059243072,0.261483259
XM_038046715.1,1260.861517,952.958228,954.8209279,2313.726067,1043.62155,1408.655647,nan,1311.130981,0.602420603,0.326835793,1.84319042,0.065301213,0.276175765
XM_038046716.1,2065.323436,2116.636592,2036.291678,1314.950199,1821.221921,3147.601671,nan,2066.361125,0.031642389,0.319257081,0.099112568,0.921048894,0.979029919
XM_038046717.1,266.2330992,226.4455195,316.6245564,795.6705028,595.5858795,637.6135421,nan,469.690855,1.340979104,0.301356178,4.449814538,8.59444743047789e-06,0.000279129
XM_038046718.1,459.8571713,315.5560249,389.8439851,412.4923396,232.6339059,424.3465769,nan,369.0158303,-0.11035527,0.37841813,-0.291622575,0.770575213,0.923766837
XM_038046719.1,449.4844532,431.9238613,432.3904098,1534.806522,431.8805383,533.7142514,nan,630.0742095,0.94127846,0.472526496,1.99201202,0.046369739,0.223683751
XM_038046720.1,449.4844532,431.9238613,432.3904098,1534.806522,431.8805383,533.7142514,nan,630.0742095,0.94127846,0.472526496,1.99201202,0.046369739,0.223683751
XM_038046721.1,449.4844532,431.9238613,432.3904098,1534.806522,431.8805383,533.7142514,nan,630.0742095,0.94127846,0.472526496,1.99201202,0.046369739,0.223683751
XM_038046722.1,449.4844532,431.9238613,432.3904098,1534.806522,431.8805383,533.7142514,nan,630.0742095,0.94127846,0.472526496,1.99201202,0.046369739,0.223683751
XM_038046723.1,24.20300902,0,0,0,0,0,nan,3.934312394,-5.425060485,3.917874566,-1.384694786,0.166145814,NA
XM_038046724.1,0,6.29015332,0,0,0,0,IR70,0.988076869,-3.43149974,3.950821241,-0.868553531,0.385091381,NA
XM_038046725.1,351.5198928,278.8634639,375.9916607,389.4597724,408.1863442,499.8102723,nan,380.7946106,0.380055578,0.312738719,1.215249519,0.224270939,0.555334072
XM_038046726.1,554.3641589,669.9013286,575.860912,1176.754796,826.0657678,932.9062632,nan,782.8962301,0.719266682,0.257876329,2.789192344,0.005283967,0.046556867
XM_038046727.1,0,1.048358887,0,0,0,0,nan,0.164679478,-0.947770792,4.080472857,-0.232269844,0.816328433,NA
XM_038046728.1,2921.648945,2720.491311,3108.857363,3913.442552,4420.044213,4458.920088,nan,3561.153326,0.562092475,0.163899896,3.429486466,0.000604725,0.008544303
XM_038046729.1,2921.648945,2720.491311,3108.857363,3913.442552,4420.044213,4458.920088,nan,3561.153326,0.562092475,0.163899896,3.429486466,0.000604725,0.008544303
XM_038046730.1,2921.648945,2720.491311,3108.857363,3913.442552,4420.044213,4458.920088,nan,3561.153326,0.562092475,0.163899896,3.429486466,0.000604725,0.008544303
XM_038046731.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038046732.1,0,0,0.989451739,14.65708821,0,0,nan,2.642454251,3.810501901,3.924554278,0.970938769,0.331578771,NA
XM_038046733.1,0,0,0.989451739,14.65708821,0,0,nan,2.642454251,3.810501901,3.924554278,0.970938769,0.331578771,NA
XM_038046734.1,1.152524239,12.58030664,7.91561391,6.281609232,1.077008824,69.99531166,nan,16.46503257,1.827167824,1.745513317,1.046779652,0.295201217,0.624888555
XM_038046735.1,8347.733062,8484.36847,8639.892583,5977.998119,6825.004916,7453.407015,nan,7548.545588,-0.316007989,0.159044963,-1.986909756,0.046932398,0.225415039
XM_038046736.1,8347.733062,8484.36847,8639.892583,5977.998119,6825.004916,7453.407015,nan,7548.545588,-0.316007989,0.159044963,-1.986909756,0.046932398,0.225415039
XM_038046737.1,8347.733062,8484.36847,8639.892583,5977.998119,6825.004916,7453.407015,nan,7548.545588,-0.316007989,0.159044963,-1.986909756,0.046932398,0.225415039
XM_038046738.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038046739.1,0,0,0.989451739,0,0,0,nan,0.164392957,-0.947770792,4.080472857,-0.232269844,0.816328433,NA
XM_038046740.1,1346.148311,1285.287995,1400.07421,1624.842921,1405.496515,804.946084,nan,1298.011752,-0.059590918,0.293734487,-0.202873412,0.839233976,0.953061345
XM_038046741.1,890.9012366,786.269165,858.8441093,366.4272052,661.2834178,775.4168119,nan,716.0729863,-0.477207284,0.335866333,-1.420825004,0.15536764,0.457389909
XM_038046742.1,890.9012366,786.269165,858.8441093,366.4272052,661.2834178,775.4168119,nan,716.0729863,-0.477207284,0.335866333,-1.420825004,0.15536764,0.457389909
XM_038046743.1,142.9130056,162.4956274,116.7553052,75.37931079,166.9363677,317.1662559,nan,162.3376924,0.422932916,0.610374143,0.692907655,0.488367506,0.773394419
XM_038046744.1,177.4887328,132.0932197,138.5232434,64.90996207,226.171853,126.8665024,nan,142.9831456,-0.085294854,0.590008937,-0.14456536,0.885054049,0.967932732
XM_038046745.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038046746.1,266.2330992,272.5733105,228.5633517,397.8352514,286.4843471,223.1100559,nan,276.5691745,0.25265768,0.379136848,0.666402332,0.505153972,0.781419568
XM_038046747.1,266.2330992,272.5733105,228.5633517,397.8352514,286.4843471,223.1100559,nan,276.5691745,0.25265768,0.379136848,0.666402332,0.505153972,0.781419568
XM_038046748.1,266.2330992,272.5733105,228.5633517,397.8352514,286.4843471,223.1100559,nan,276.5691745,0.25265768,0.379136848,0.666402332,0.505153972,0.781419568
XM_038046749.1,266.2330992,272.5733105,228.5633517,397.8352514,286.4843471,223.1100559,nan,276.5691745,0.25265768,0.379136848,0.666402332,0.505153972,0.781419568
XM_038046750.1,266.2330992,272.5733105,228.5633517,397.8352514,286.4843471,223.1100559,nan,276.5691745,0.25265768,0.379136848,0.666402332,0.505153972,0.781419568
XM_038046751.1,0,0,0,0,0,0,nan,0,NA,NA,NA,NA,NA
XM_038046752.1,1032.661718,479.1000112,734.1731902,1059.498091,2282.181697,1270.852377,nan,1134.057637,1.052604505,0.383312681,2.746072745,0.006031339,0.051828458
XM_038046753.1,409.1461048,295.637206,362.1393364,820.7969397,776.5233619,806.0397608,nan,574.2212367,1.186227756,0.262772778,4.514271861,6.35346737064271e-06,0.000218033
XM_038046754.1,8.067669672,8.386871093,4.947258694,0,0,0,nan,3.450838074,-5.23588602,3.322001062,-1.576124126,0.1149972,NA
XM_038046755.1,448.3319289,437.1656557,538.2617459,448.0881252,389.8771942,369.6627397,nan,434.2415884,-0.222726617,0.281873438,-0.790165325,0.429431224,0.731222593
XM_038046756.1,6.915145433,1.048358887,3.957806955,20.93869744,0,0,nan,5.439044899,0.816711628,2.82104651,0.289506616,0.772193718,NA
XM_038046757.1,351.5198928,230.6389551,285.9515525,234.5134113,616.0490472,213.2669652,nan,319.1849477,0.30546129,0.500715689,0.610049369,0.541829105,0.803405695
XM_038046758.1,351.5198928,230.6389551,285.9515525,234.5134113,616.0490472,213.2669652,nan,319.1849477,0.30546129,0.500715689,0.610049369,0.541829105,0.803405695
XM_038046759.1,351.5198928,230.6389551,285.9515525,234.5134113,616.0490472,213.2669652,nan,319.1849477,0.30546129,0.500715689,0.610049369,0.541829105,0.803405695
XM_038046760.1,0,0,0,23.03256718,0,0,nan,3.799693985,5.388894621,3.918374314,1.375288369,0.169042061,NA
XM_038046761.1,267.3856234,188.7045996,244.3945795,326.6436801,373.7220618,646.3629561,nan,338.8434398,0.960699284,0.40308905,2.383342551,0.017156222,0.114489978
